entry_date,exit_date,ticker,combo,ff,contracts,cost_per_contract,pnl,ret_pct
2022-05-02,2022-05-26,HUM,25-46,0.033637764241392976,10,1194.5999999999997,-4066.999999999999,-0.34044868575255316
2022-05-02,2022-05-26,ISRG,25-46,0.007401327665990998,10,724.6,-16.99999999999786,-0.0023461219983436188
2022-05-06,2022-06-02,BA,28-49,0.0813279955045283,10,552.1,-1192.0000000000014,-0.21590291613838097
2022-05-13,2022-06-02,DDOG,21-42,0.0005745954367877282,10,697.0999999999999,3878.000000000001,0.5563046908621434
2022-05-19,2022-06-02,HOOD,15-43,0.0067811630075642615,10,117.1,-312.0000000000002,-0.26643894107600363
2022-05-05,2022-06-09,BIIB,36-71,0.03617278460108575,10,709.5999999999999,4082.999999999999,0.5753945885005637
2022-05-17,2022-06-09,EXPE,24-59,0.023480977626163524,10,724.6,1508.0000000000005,0.20811482197074255
2022-05-17,2022-06-09,FSLR,24-45,0.014757469399236278,10,254.60000000000005,332.99999999999955,0.13079340141398252
2022-05-17,2022-06-09,MGM,24-45,0.012355679096447636,10,140.60000000000002,-102.00000000000027,-0.07254623044096746
2022-05-17,2022-06-09,CHTR,24-45,0.004416065951940329,10,1289.6,4558.000000000001,0.3534429280397023
2022-05-06,2022-06-16,VRTX,42-70,0.0855271275634577,10,604.6,5108.000000000001,0.8448561032087332
2022-05-11,2022-06-16,ZTS,37-65,0.06052932000514377,10,457.1000000000001,183.00000000000054,0.040035003281557756
2022-05-13,2022-06-16,MCK,35-63,0.004347480036497542,10,879.6,-892.0000000000015,-0.10140973169622572
2022-05-19,2022-06-16,CDNS,29-57,0.04148994238470505,10,594.5999999999999,-516.9999999999997,-0.08694920955264039
2022-05-20,2022-06-16,CHD,28-56,0.010965311183452897,10,294.6,-1366.9999999999998,-0.46401900882552605
2022-05-23,2022-06-16,WAT,25-53,0.028801520661851265,10,1074.5999999999997,3683.000000000001,0.3427321794155967
2022-05-27,2022-06-16,GNRC,21-49,0.019922363800911835,10,1459.5999999999997,-4517.000000000002,-0.3094683474924639
2022-05-05,2022-06-23,MRNA,50-71,0.09256017898452251,10,619.5999999999999,3852.9999999999995,0.6218528082633957
2022-06-01,2022-06-23,ULTA,23-44,0.03063530481474852,10,1169.6000000000001,3982.999999999998,0.3405437756497946
2022-06-03,2022-06-23,NOW,21-49,0.011191937980102429,10,2349.6000000000004,10682.999999999996,0.4546731358529109
2022-06-03,2022-06-23,BA,21-42,0.009801518384862762,10,522.1,2437.9999999999986,0.46696035242290723
2022-06-03,2022-06-23,DASH,21-49,0.008552826659534052,10,602.1,3213.0000000000005,0.5336322869955158
2022-06-03,2022-06-23,TTWO,21-49,0.0008974438768056814,10,524.5999999999999,2733.000000000001,0.5209683568433094
2022-06-08,2022-06-23,CNC,16-44,0.060476005990862225,10,322.09999999999997,1358.0000000000002,0.42160819621235657
2022-06-09,2022-07-07,DDOG,29-50,0.04222220927473841,10,592.1,4798.0,0.8103360918763722
2022-06-09,2022-07-07,CRWD,29-50,0.02055314518085516,10,734.6000000000004,4702.999999999999,0.6402123604682817
2022-06-10,2022-07-07,CVNA,28-49,0.09142881478760811,10,257.1,1707.9999999999995,0.6643329443796187
2022-06-10,2022-07-07,LULU,28-49,0.015521265828061015,10,909.6,4113.000000000003,0.4521767810026388
2022-06-16,2022-07-07,PYPL,22-43,0.08089080259559722,10,463.1000000000001,1853.0000000000005,0.4001295616497517
2022-06-16,2022-07-07,EXPE,22-43,0.05273560434213409,10,499.6000000000001,-567.0000000000013,-0.11349079263410751
2022-06-16,2022-07-07,EA,22-43,0.004604414992330996,10,369.0999999999999,-356.9999999999986,-0.09672175562178235
2022-06-17,2022-07-07,AMD,21-42,0.043553962383000355,10,428.6,653.0000000000002,0.15235650956602897
2022-06-17,2022-07-07,TTD,21-42,0.03928407640565945,10,326.1000000000001,502.9999999999999,0.15424716344679537
2022-06-17,2022-07-07,UBER,21-42,0.02568475676615356,10,131.1,362.9999999999999,0.2768878718535468
2022-06-17,2022-07-07,ABNB,21-42,0.01865146526677952,10,529.6000000000001,1537.9999999999982,0.2904078549848938
2022-06-23,2022-07-07,ULTA,15-57,0.07686959353341782,10,2719.6,-1266.9999999999945,-0.04658773349021895
2022-06-23,2022-07-07,NCLH,15-43,0.03321910709279474,10,129.6,272.99999999999994,0.2106481481481481
2022-06-23,2022-07-07,ADBE,15-43,0.026848153682497156,10,1734.6,4112.999999999994,0.2371151850570733
2022-05-27,2022-07-14,DLTR,49-84,0.05215977836494812,10,587.1000000000001,2432.9999999999986,0.4144098109351044
2022-06-09,2022-07-14,WDAY,36-71,0.01018439585525055,10,689.5999999999999,-986.9999999999994,-0.14312645011600922
2022-06-23,2022-07-14,CRM,22-43,0.013332297248404013,10,562.1,-137.00000000000063,-0.024372887386586127
2022-06-23,2022-07-14,DIS,22-43,0.0032749826922764402,10,289.1,603.0000000000001,0.20857834659287447
2022-06-27,2022-07-21,AZO,25-53,0.005444994566356165,10,6219.600000000001,16507.999999999978,0.26541899800630225
2022-07-07,2022-07-28,ULTA,22-43,0.006409107954675974,10,1109.5999999999997,2683.0000000000014,0.24179884643114657
2022-07-08,2022-07-28,CRWD,21-49,0.013736408774861486,10,1094.5999999999997,988.0000000000009,0.09026128266033265
2022-07-08,2022-07-28,ADBE,21-49,0.008804269455197078,10,1407.0999999999995,5243.000000000003,0.37261033330964427
2022-07-07,2022-08-04,LULU,29-50,0.012015039379874803,10,889.6000000000001,1682.9999999999995,0.1891861510791366
2022-07-28,2022-08-11,ADBE,15-43,0.004437595534237504,10,1489.6,-2492.000000000003,-0.167293233082707
2022-08-03,2022-08-18,INCY,16-44,0.1382383835288732,10,327.1,-1442.0000000000005,-0.4408437786609601
2022-08-04,2022-08-18,IQV,15-43,0.14038747889789827,10,829.5999999999998,433.00000000000136,0.05219382835101271
2022-08-04,2022-08-18,REGN,15-43,0.09434461238720715,10,2629.6000000000004,2682.9999999999977,0.10203072710678421
2022-08-04,2022-08-18,VRSN,15-43,0.04110269292476021,10,509.6000000000002,-1117.0000000000011,-0.21919152276295148
2022-08-04,2022-08-18,CCL,15-50,0.015129196256929323,10,115.1,-11.999999999999964,-0.010425716768027771
2022-07-22,2022-08-25,UAL,35-56,0.014945430801085235,10,149.1,307.9999999999999,0.20657276995305157
2022-07-29,2022-08-25,ALGN,28-84,0.055581155850410235,10,2394.6,5407.999999999999,0.22584147665580886
2022-07-29,2022-08-25,TMO,28-84,0.044093726658985144,10,3004.6,783.0000000000028,0.02606004127005268
2022-07-29,2022-08-25,GOOGL,28-49,0.03879901966101662,10,237.1,1112.9999999999995,0.46942218473218034
2022-07-29,2022-08-25,GOOG,28-49,0.015183511880751732,10,252.09999999999997,983.0000000000002,0.38992463308211045
2022-07-21,2022-09-01,BIIB,43-92,0.40379861164359276,10,2489.6,6408.000000000006,0.2573907455012856
2022-07-29,2022-09-01,AAPL,35-84,1.5801476900723088e-05,10,637.6,2767.9999999999986,0.43412797992471747
2022-08-18,2022-09-01,TTD,15-43,0.021390823256028924,10,521.6,-1112.0000000000002,-0.2131901840490798
2022-08-03,2022-09-08,ABNB,37-79,0.01754831239708632,10,677.1,3113.000000000001,0.45975483680401724
2022-08-18,2022-09-08,MCK,22-43,0.04782945398113969,10,804.6,482.99999999999943,0.06002982848620426
2022-08-18,2022-09-08,UBER,22-43,0.03429790989213388,10,134.60000000000002,518.0000000000001,0.3848439821693908
2022-08-25,2022-09-08,UAL,15-43,0.0562510087413961,10,232.1,493.0000000000007,0.21240844463593309
2022-08-25,2022-09-08,TTWO,15-43,0.05162678213608096,10,544.6000000000001,-232.00000000000128,-0.04260007344840272
2022-08-25,2022-09-08,MRNA,15-43,0.037183380707862534,10,1012.1,2133.0000000000005,0.21074992589665056
2022-07-27,2022-09-15,MSFT,51-86,4.862738488609075e-05,10,704.6,-1311.9999999999998,-0.18620493897246662
2022-07-28,2022-09-15,CSGP,50-85,0.05096328845944864,10,207.09999999999997,1533.0000000000005,0.7402221149203287
2022-07-28,2022-09-15,BA,50-85,0.040466729549399005,10,614.6,2118.0,0.34461438333875694
2022-07-28,2022-09-15,META,50-85,0.016723972888156524,10,639.5999999999999,1358.0000000000027,0.21232020012507863
2022-08-01,2022-09-15,FISV,46-81,0.029236790674173285,10,292.1000000000001,1207.9999999999998,0.41355700102704535
2022-08-04,2022-09-15,PYPL,43-78,0.009382073246995581,10,424.6,2238.000000000001,0.5270843146490817
2022-08-11,2022-09-15,MGM,36-71,0.04685677894956175,10,175.1,632.9999999999998,0.3615077098800684
2022-08-18,2022-09-15,PWR,29-64,0.0592008255394354,10,539.6,1457.9999999999998,0.27020014825796884
2022-08-18,2022-09-15,DASH,29-64,0.029116498036900973,10,557.1,2163.0,0.38826063543349487
2022-08-25,2022-09-15,KEYS,22-57,0.11572473071265654,10,679.6,-691.9999999999995,-0.10182460270747491
2022-08-25,2022-09-15,COIN,22-43,0.038552539243506656,10,637.1,2448.0,0.3842410924501648
2022-09-01,2022-09-15,ULTA,15-43,0.06626532808184105,10,1729.6,4558.0000000000055,0.2635291396854767
2022-09-01,2022-09-22,BIIB,22-43,0.22553775262663378,10,1884.5999999999997,11833.000000000007,0.627878594927306
2022-09-01,2022-09-22,VRTX,22-50,0.06577238398050933,10,739.6,507.99999999999886,0.06868577609518643
2022-09-08,2022-09-22,WBD,15-50,0.16528903595354483,10,134.59999999999997,-311.9999999999998,-0.23179791976225844
2022-09-08,2022-09-22,HOOD,15-50,0.06423697837023035,10,122.10000000000002,-52.00000000000022,-0.04258804258804276
2022-09-08,2022-09-22,TTD,15-50,0.025083843187938548,10,603.5999999999999,-286.9999999999992,-0.04754804506295548
2022-09-08,2022-09-29,TTWO,22-50,0.0424920976200005,10,484.1000000000001,-1827.0000000000007,-0.37740136335467883
2022-09-15,2022-09-29,ULTA,15-64,0.02346000027473938,10,2514.6,1582.9999999999998,0.06295235822794877
2022-09-15,2022-09-29,NCLH,15-43,0.002537690119468694,10,128.1,-342.00000000000006,-0.26697892271662765
2022-09-08,2022-10-06,DLTR,29-50,0.046749099319506104,10,353.6,1892.9999999999989,0.5353506787330313
2022-09-08,2022-10-06,RCL,29-50,0.027411750804984703,10,229.10000000000005,1957.9999999999986,0.8546486250545605
2022-09-15,2022-10-06,PYPL,22-43,0.012452820025594225,10,378.1000000000001,1932.999999999999,0.5112404125892618
2022-09-16,2022-10-06,MGM,21-42,0.09155135845634854,10,166.10000000000002,127.99999999999972,0.0770620108368451
2022-09-16,2022-10-06,EXPE,21-42,0.05723921616817629,10,426.6,943.0000000000011,0.22105016408813905
2022-09-16,2022-10-06,ON,21-42,0.04282010462391761,10,319.6,1332.9999999999998,0.41708385481852306
2022-09-16,2022-10-06,DDOG,21-42,0.00838881631585453,10,485.6,2432.9999999999995,0.5010296540362438
2022-09-22,2022-10-06,TTD,15-43,0.0682226478833523,10,522.6,1787.9999999999998,0.34213547646383463
2022-09-22,2022-10-13,ADBE,22-43,0.03320011647254484,10,937.1,6898.0,0.7361007363141607
2022-09-22,2022-10-13,ADSK,22-43,0.029986387995367014,10,639.6000000000001,4082.999999999999,0.6383677298311441
2022-09-15,2022-10-20,LULU,36-64,0.018899721777663192,10,1119.6,-7547.000000000006,-0.6740800285816368
2022-09-15,2022-10-20,CRWD,36-64,0.018186566007366567,10,779.6000000000003,-3707.0000000000027,-0.4755002565418165
2022-09-16,2022-10-20,WDAY,35-63,0.05889895443922777,10,682.0999999999999,1388.0000000000014,0.20348922445389261
2022-09-16,2022-10-20,INTU,35-63,0.024287426788189403,10,1614.6000000000004,7507.999999999996,0.46500681283289946
2022-09-30,2022-10-20,CIEN,21-49,0.004692158064741658,10,184.59999999999997,633.0000000000003,0.34290357529794174
2022-09-15,2022-10-27,CRM,43-64,0.005340025760530054,10,367.1000000000001,2282.999999999999,0.6219013892672293
2022-09-30,2022-10-27,ULTA,28-49,0.034445439386045607,10,1104.5999999999997,3882.9999999999986,0.35152996559840666
2022-10-25,2022-11-17,UAL,24-52,0.0043672593462529274,10,213.6,457.99999999999994,0.21441947565543068
2022-10-26,2022-11-17,BRO,23-51,0.05404894371777136,10,142.10000000000005,833.0,0.586206896551724
2022-10-28,2022-11-17,CDNS,21-49,0.007557350836184806,10,522.0999999999999,82.99999999999912,0.015897337674774782
2022-10-28,2022-11-17,WST,21-49,0.0038879595747027818,10,959.6,2057.9999999999995,0.21446436015006248
2022-10-31,2022-11-17,ISRG,18-81,0.019748160828730654,10,1874.6,4082.999999999999,0.21780646537928086
2022-10-28,2022-11-23,GOOGL,28-49,0.045454880466287984,10,261.6,703.0000000000009,0.2687308868501532
2022-11-01,2022-11-23,AMZN,24-45,0.0008038575611042376,10,315.09999999999997,958.0000000000001,0.30403046651856563
2022-11-02,2022-11-23,ABNB,23-44,0.02549427666593651,10,410.1,1157.9999999999995,0.28237015362106793
2022-11-03,2022-11-23,BA,22-50,0.03647732088630451,10,694.6000000000001,-1747.0000000000002,-0.2515116613878491
2022-11-04,2022-11-23,DDOG,21-49,0.03727900249748428,10,507.6,1868.0,0.3680063041765169
2022-10-24,2022-12-01,TSLA,39-88,0.017165730508177823,10,1657.1,1317.9999999999957,0.07953653973809642
2022-11-03,2022-12-01,GNRC,29-50,0.019569535975349606,10,449.6,1082.9999999999998,0.2408807829181494
2022-11-03,2022-12-01,LLY,29-50,0.016306074974490548,10,907.1000000000001,2707.9999999999964,0.29853378899790495
2022-11-04,2022-12-01,MRNA,28-49,0.030092022739670377,10,742.1,1682.9999999999995,0.22678884247406003
2022-11-04,2022-12-01,DASH,28-49,0.011886540478204699,10,269.1000000000001,967.9999999999992,0.359717577108881
2022-11-04,2022-12-01,UBER,28-49,0.0010377695234808915,10,122.6,112.9999999999998,0.09216965742251207
2022-11-17,2022-12-01,CHTR,15-43,0.06435386034105206,10,2054.6,2833.000000000003,0.13788571984814577
2022-11-17,2022-12-01,UAL,15-43,0.06276627362058451,10,243.1,-167.0,-0.06869600987248047
2022-11-17,2022-12-08,EW,22-43,0.03927937708285367,10,204.60000000000005,332.9999999999998,0.16275659824046906
2022-11-23,2022-12-08,TTD,16-58,0.068193552472682,10,501.1000000000001,952.999999999999,0.19018160047894608
2022-11-23,2022-12-08,BA,16-58,0.06693671075037133,10,1053.0999999999997,3873.000000000001,0.36777134175292014
2022-11-23,2022-12-08,PYPL,16-44,0.05495624443781111,10,415.6,-1392.0000000000002,-0.3349374398460058
2022-11-23,2022-12-08,MGM,16-58,0.046992213419265294,10,244.6,417.99999999999994,0.17089125102207683
2022-11-23,2022-12-08,DDOG,16-44,0.04667028777682214,10,551.6000000000001,1317.9999999999993,0.23894126178390118
2022-10-27,2022-12-15,HLT,50-85,0.003323007420687585,10,424.6,-16.999999999999638,-0.00400376825247283
2022-10-31,2022-12-15,DXCM,46-81,0.015060140822973134,10,539.6,1107.9999999999993,0.20533728687916963
2022-11-04,2022-12-15,PTC,42-77,0.027144359748582314,10,484.6,683.0000000000014,0.14094098225340515
2022-11-04,2022-12-15,CRL,42-105,0.02321015095850676,10,1429.6,3658.000000000001,0.25587576944599894
2022-11-17,2022-12-15,REGN,29-64,0.06532561643064327,10,2709.6000000000004,2407.999999999999,0.08886920578683195
2022-11-17,2022-12-15,ISRG,29-64,0.06413054036284294,10,1179.6,3507.9999999999986,0.297388945405222
2022-12-01,2022-12-15,KEYS,15-78,0.07041331931175687,10,1144.5999999999997,-717.0000000000008,-0.06264197099423388
2022-12-01,2022-12-22,MCK,22-43,0.02369572526776098,10,769.6000000000001,2582.999999999998,0.3356288981288978
2022-12-01,2022-12-29,TMO,29-50,0.02849059985293212,10,1129.6,5358.0,0.4743271954674221
2022-12-01,2022-12-29,WDAY,29-50,0.021005336477079695,10,479.6000000000002,2107.9999999999973,0.43953294412009936
2022-12-02,2022-12-29,MA,28-49,0.020119146686455425,10,824.5999999999997,1703.0000000000025,0.20652437545476635
2022-12-08,2022-12-29,META,22-50,0.1690308024693341,10,832.6,102.99999999999957,0.012370886380014361
2022-12-15,2022-12-29,AMD,15-43,0.08744949010158809,10,450.6,458.00000000000085,0.10164225477141609
2022-12-08,2023-01-05,BIIB,29-50,0.12728718794171923,10,989.5999999999998,-5817.000000000001,-0.5878132578819727
2022-12-08,2023-01-05,PYPL,29-50,0.0932742024753761,10,350.09999999999997,-136.99999999999974,-0.039131676663810275
2022-12-08,2023-01-05,ULTA,29-50,0.08218686914424111,10,1119.6,3257.9999999999964,0.2909967845659161
2022-12-08,2023-01-05,DLTR,29-50,0.04961936716180526,10,342.6000000000001,453.00000000000006,0.13222416812609455
2022-12-15,2023-01-05,LULU,22-43,0.1058392424688881,10,1152.0999999999997,5363.000000000003,0.46549778665046476
2022-12-15,2023-01-05,ABNB,22-43,0.08015707159461627,10,415.1000000000002,312.99999999999864,0.07540351722476475
2022-12-15,2023-01-05,AMZN,22-43,0.07338538327928257,10,336.1,-741.9999999999997,-0.2207676286819398
2022-12-15,2023-01-05,REGN,22-43,0.07252761261709106,10,2124.6000000000004,3732.999999999998,0.17570366186576286
2022-12-15,2023-01-05,GOOGL,22-43,0.05740431733629081,10,291.59999999999997,-601.9999999999997,-0.2064471879286693
2022-12-15,2023-01-12,AZO,29-64,0.05177517465133619,10,7319.600000000003,9307.999999999982,0.12716541887534807
2022-12-29,2023-01-12,DDOG,15-43,0.10292287949722745,10,683.6,-592.0000000000016,-0.08660035108250462
2022-12-01,2023-01-19,CRM,50-78,0.027086953573094652,10,449.6,918.0000000000008,0.2041814946619219
2022-12-01,2023-01-19,OXY,50-78,0.008121672000642288,10,277.1,-417.0,-0.15048718874052688
2022-12-01,2023-01-19,COIN,50-78,0.004891205876754068,10,372.10000000000014,2947.999999999998,0.7922601451222782
2022-12-08,2023-01-19,FSLR,43-71,0.05533257001099434,10,644.5999999999998,2968.0000000000023,0.460440583307478
2022-12-22,2023-01-19,FIX,29-57,0.21278287880063562,10,617.1,-16.999999999999638,-0.0027548209366390596
2022-12-29,2023-01-19,CRL,22-50,0.10531308164008335,10,1074.6,1457.9999999999998,0.13567839195979897
2022-12-29,2023-01-19,PWR,22-50,0.05123719342033284,10,544.6000000000001,1032.999999999999,0.18968049944913676
2023-01-05,2023-01-19,PODD,15-43,0.05008182839087727,10,1239.6,1432.9999999999995,0.11560180703452723
2023-01-05,2023-01-19,ULTA,15-43,0.043384026517329755,10,1714.6,1632.999999999997,0.09524087250670693
2023-01-05,2023-01-19,DLTR,15-50,0.01911856056468131,10,577.6000000000001,672.9999999999998,0.11651662049861489
2023-01-05,2023-01-19,CSGP,15-43,0.0175503138882509,10,282.1000000000001,733.0,0.25983693725629203
2022-12-29,2023-01-26,CRWD,29-50,0.03628855539097353,10,439.6,1812.999999999999,0.4124203821656049
2022-12-29,2023-01-26,WDAY,29-50,0.029427436997230716,10,507.1000000000001,833.0,0.1642674028791165
2023-01-09,2023-01-26,LULU,18-67,0.005109873607832771,10,1762.1,2882.999999999997,0.16361159979569814
2023-01-10,2023-01-26,ADBE,17-45,0.010031946884661913,10,1294.6000000000004,-3042.0000000000055,-0.23497605437973154
2023-01-12,2023-01-26,NCLH,15-43,0.07441523141101314,10,123.1,-87.00000000000014,-0.07067424857839166
2023-01-12,2023-02-09,AZO,29-50,0.12687258817808722,10,5734.600000000002,14632.999999999985,0.2551703693370066
2023-01-13,2023-02-09,MU,28-49,0.0029462085566809293,10,172.09999999999997,537.9999999999994,0.31260894828588004
2023-01-19,2023-02-16,UAL,29-57,0.03275463329990447,10,196.09999999999997,558.0000000000003,0.2845486996430395
2023-01-13,2023-02-23,COST,42-63,0.04444625906930133,10,994.6,5188.000000000001,0.5216167303438569
2023-01-26,2023-02-23,BA,29-50,0.04623161541483234,10,497.1,1077.999999999999,0.21685777509555404
2023-01-26,2023-02-23,LULU,29-50,0.026323041608743214,10,722.0999999999999,5202.999999999999,0.7205373217005955
2023-01-27,2023-02-23,MA,28-49,0.019015949800653464,10,702.1000000000003,-1212.0000000000027,-0.17262498219626865
2023-02-06,2023-03-02,MCK,25-46,0.05633716266595079,10,664.6000000000001,-592.0000000000008,-0.08907613602166727
2023-02-07,2023-03-02,REGN,24-73,0.11656703896675591,10,4034.6,7682.999999999986,0.1904277995340303
2023-02-08,2023-03-02,AMD,23-44,0.011677215922022421,10,312.1,313.00000000000085,0.10028836911246422
2023-02-09,2023-03-02,MGM,22-43,0.06796857555721925,10,135.10000000000002,133.00000000000006,0.09844559585492231
2023-02-10,2023-03-02,EXPE,21-42,0.018623507064876144,10,347.1,768.0000000000001,0.22126188418323253
2023-01-27,2023-03-09,V,42-84,0.0020637663437175213,10,594.6000000000001,-376.9999999999991,-0.0634039690548266
2023-02-02,2023-03-09,MSFT,36-78,0.011484854877154893,10,779.6,1903.0,0.24409953822473063
2023-02-09,2023-03-09,GOOG,29-50,0.0431975639420743,10,229.09999999999997,468.0000000000007,0.20427760803142767
2023-02-09,2023-03-09,GOOGL,29-50,0.014179855995574142,10,262.1000000000001,87.99999999999946,0.03357497138496735
2023-02-09,2023-03-09,ALGN,29-71,0.009507034162624883,10,1659.5999999999997,7508.000000000004,0.45239816823330953
2023-02-10,2023-03-09,META,28-49,0.05463961925752581,10,579.6,1847.9999999999993,0.3188405797101448
2023-02-10,2023-03-09,UBER,28-49,0.025856341678464068,10,120.10000000000002,-72.00000000000024,-0.059950041631973545
2023-02-10,2023-03-09,ON,28-49,0.015504798497237848,10,281.6000000000001,867.9999999999992,0.30823863636363596
2023-02-16,2023-03-09,BIIB,22-43,0.386207196265536,10,1047.0999999999997,-2817.0000000000014,-0.2690287460605484
2023-02-23,2023-03-09,ISRG,15-42,0.04586330215701162,10,744.6,1083.0000000000007,0.14544721998388405
2023-02-23,2023-03-09,TTD,15-42,0.028985508072324695,10,363.6000000000001,347.9999999999997,0.0957095709570956
2023-02-03,2023-03-16,LLY,42-77,0.009037648280724175,10,872.1,2513.0000000000014,0.2881550280931087
2023-02-23,2023-03-16,SNPS,22-57,0.03198237234498169,10,1239.6,4633.000000000001,0.3737495966440788
2023-02-23,2023-03-16,IQV,22-57,0.029286576106321904,10,749.6,-5041.999999999999,-0.6726254002134471
2023-03-02,2023-03-16,FICO,15-50,0.024248590325447683,10,2679.6000000000004,11207.999999999998,0.41827138378862505
2023-02-07,2023-03-23,TTWO,45-73,0.03677630842844404,10,299.60000000000014,1742.9999999999984,0.5817757009345786
2023-03-09,2023-03-23,WBD,15-50,0.01640083180523355,10,120.6,27.999999999999844,0.023217247097843983
2023-03-02,2023-03-30,MRNA,29-50,0.04061018561897001,10,524.6,1942.9999999999993,0.37037743042317944
2023-03-02,2023-03-30,BA,29-50,0.016339244069678793,10,439.6000000000002,1927.9999999999986,0.4385805277525018
2023-03-02,2023-03-30,WDAY,29-50,0.005734172488203404,10,422.1000000000002,1057.9999999999986,0.2506515043828472
2023-03-09,2023-03-30,CVNA,22-50,0.009662079195870366,10,146.1,527.9999999999999,0.3613963039014373
2023-03-09,2023-04-05,PYPL,28-50,0.10798678202714851,10,299.1000000000001,-172.00000000000034,-0.0575058508859914
2023-03-09,2023-04-05,MGM,28-50,0.061281193577849224,10,135.6,-52.00000000000022,-0.038348082595870366
2023-03-10,2023-04-05,ON,27-49,0.008661125721511898,10,291.6000000000001,627.9999999999995,0.21536351165980774
2023-03-14,2023-04-05,TTD,23-45,0.0013095474797089057,10,250.60000000000005,722.9999999999997,0.288507581803671
2023-03-15,2023-04-05,ULTA,22-44,0.0009849034613027552,10,1129.5999999999997,1983.0000000000018,0.1755488668555243
2023-03-16,2023-04-05,DASH,21-43,0.018713594351819962,10,290.6,483.0,0.16620784583620096
2023-03-16,2023-04-05,RCL,21-43,0.0004247943770150364,10,286.6000000000001,-122.00000000000006,-0.042568039078855556
2023-03-17,2023-04-05,EXPE,20-42,0.028262112721354926,10,372.09999999999997,183.00000000000054,0.04918032786885261
2023-03-02,2023-04-13,CRM,43-78,0.0020765556495885296,10,572.0999999999999,2413.0,0.4217794091941969
2023-03-23,2023-04-13,CRWD,22-43,0.014393329917177455,10,497.1000000000002,1392.9999999999977,0.2802253067793195
2023-03-23,2023-04-13,TTWO,22-43,0.006297855558312859,10,293.6000000000001,527.9999999999993,0.1798365122615801
2023-03-30,2023-04-13,WDAY,15-43,0.0337895546374567,10,749.6,957.9999999999998,0.12780149413020275
2023-03-30,2023-04-20,LULU,22-43,0.07184911600505295,10,959.6,-962.0,-0.10025010421008754
2023-03-30,2023-04-20,MU,22-43,0.029304971765556687,10,214.6,163.00000000000009,0.07595526561043807
2023-04-05,2023-04-20,ULTA,16-44,0.092557374504185,10,1549.6,907.9999999999975,0.058595766649457766
2023-03-16,2023-04-27,ADBE,43-64,0.06134207094348376,10,787.1,1763.0000000000014,0.22398678693939797
2023-03-23,2023-04-27,INTU,36-57,0.0018528601459362193,10,1074.6000000000001,-92.00000000000247,-0.008561325144239946
2023-04-13,2023-04-27,CRWD,15-43,0.03884465262778525,10,701.6,-2901.9999999999995,-0.4136259977194982
2023-04-12,2023-05-04,AZO,23-44,0.19797480951447022,10,6884.6,25408.000000000015,0.36905557330854394
2023-04-14,2023-05-04,CRM,21-42,0.07902998390288474,10,527.5999999999999,753.0000000000008,0.14272175890826402
2023-04-19,2023-05-11,ISRG,23-58,0.0862160585565297,10,969.5999999999998,3582.9999999999995,0.3695338283828383
2023-04-27,2023-05-11,ADBE,15-43,0.014420210521203014,10,1129.5999999999997,-8852.0,-0.7836402266288954
2023-03-30,2023-05-18,FDS,50-78,0.01865492415262593,10,549.5999999999998,2158.0000000000014,0.3926491994177587
2023-04-27,2023-05-18,HLT,22-50,0.009321453683631464,10,377.09999999999997,908.0000000000019,0.24078493768231293
2023-04-28,2023-05-18,MU,21-42,0.0004581772542731066,10,193.10000000000002,287.99999999999966,0.14914552045572224
2023-05-04,2023-05-18,BIIB,15-50,0.10742453633370386,10,1389.6,-592.0000000000008,-0.04260218767990794
2023-04-19,2023-05-25,UAL,37-58,0.03503199928310652,10,122.09999999999998,738.0000000000002,0.6044226044226048
2023-04-20,2023-05-25,ELV,36-57,0.0475924307389739,10,759.6000000000001,3532.9999999999995,0.46511321748288553
2023-04-20,2023-05-25,TSLA,36-57,0.003713639473450936,10,532.0999999999998,773.0000000000022,0.14527344484119573
2023-04-21,2023-05-25,SCHW,35-56,0.001964670476776842,10,158.59999999999997,653.0000000000002,0.4117276166456497
2023-04-27,2023-05-25,MSFT,29-50,0.11198392216297859,10,614.5999999999999,-2327.0000000000023,-0.3786202408070294
2023-04-27,2023-05-25,BA,29-85,0.08991224244704488,10,1081.0999999999997,653.0000000000056,0.060401442974748476
2023-04-28,2023-05-25,MA,28-49,0.07259261127459382,10,694.6000000000001,1222.9999999999986,0.1760725597466165
2023-04-28,2023-05-25,META,28-84,0.038768076321401335,10,1329.6000000000001,4447.999999999998,0.3345367027677495
2023-05-11,2023-05-25,REGN,15-71,0.14794083771840305,10,3809.6,1382.999999999997,0.03630302393952113
2023-04-26,2023-06-01,V,37-86,0.01596488384839434,10,756.1,852.9999999999986,0.11281576511043495
2023-05-04,2023-06-01,UBER,29-50,0.03890843714716574,10,117.1,38.0000000000003,0.03245089666951349
2023-05-11,2023-06-01,AMZN,22-43,0.09911184577087662,10,314.6,-1396.9999999999998,-0.444055944055944
2023-04-28,2023-06-08,FSLR,42-84,0.03161297699454657,10,862.1,4248.000000000003,0.49275026099060465
2023-04-28,2023-06-08,INTC,42-84,0.030545249913852768,10,131.6,502.9999999999999,0.38221884498480235
2023-05-18,2023-06-08,TMO,22-43,0.09892504256623491,10,1049.6,507.99999999999716,0.04839939024390217
2023-05-25,2023-06-08,UAL,15-43,0.005617508535563198,10,215.1,-376.99999999999994,-0.17526731752673172
