date,account,n_positions,account_mtm
2020-07-16,679223.2,5,688253.2
2020-07-17,679223.2,5,684708.2
2020-07-20,679223.2,5,680428.2
2020-07-21,679223.2,5,681698.2
2020-07-22,679223.2,5,683908.2
2020-07-23,684452.2,10,684452.2
2020-07-24,684452.2,10,680352.2
2020-07-27,684452.2,10,688947.2
2020-07-28,684452.2,10,688402.2
2020-07-29,684452.2,10,686552.2
2020-07-30,687100.2,13,685957.2
2020-07-31,687100.2,13,687007.2
2020-08-03,687100.2,15,696865.2
2020-08-04,687100.2,16,692169.2
2020-08-05,687100.2,17,691083.2
2020-08-06,687296.2,20,688611.2
2020-08-07,687296.2,20,687016.2
2020-08-10,687296.2,20,690226.2
2020-08-11,687296.2,20,681161.2
2020-08-12,687296.2,20,688841.2
2020-08-13,684250.2,20,692546.2
2020-08-14,684250.2,20,691661.2
2020-08-17,684250.2,20,695230.2
2020-08-18,684250.2,20,694272.2
2020-08-19,684250.2,20,700650.2
2020-08-20,693967.2,20,698732.2
2020-08-21,693967.2,20,694052.2
2020-08-24,693967.2,20,692487.2
2020-08-25,693967.2,20,699107.2
2020-08-26,693967.2,20,701967.2
2020-08-27,696854.2,20,706029.2
2020-08-28,696854.2,20,705519.2
2020-08-31,696854.2,20,718734.2
2020-09-01,696854.2,20,714845.2
2020-09-02,696854.2,20,727759.2
2020-09-03,702658.2,20,733893.2
2020-09-04,702658.2,20,736718.2
2020-09-07,702658.2,20,736718.2
2020-09-08,702658.2,20,730888.2
2020-09-09,702658.2,20,740148.2
2020-09-10,717083.2,20,733283.2
2020-09-11,717083.2,20,726158.2
2020-09-14,717083.2,20,732674.2
2020-09-15,717083.2,20,729584.2
2020-09-16,717083.2,20,730704.2
2020-09-17,734116.2,14,734892.2
2020-09-18,734116.2,16,732200.2
2020-09-21,734116.2,16,731520.2
2020-09-22,734116.2,16,731376.2
2020-09-23,734116.2,16,732341.2
2020-09-24,741811.2,11,741185.2
2020-09-25,741811.2,11,740420.2
2020-09-28,741811.2,13,743793.2
2020-09-29,741811.2,13,748118.2
2020-09-30,741811.2,13,745053.2
2020-10-01,741589.2,15,754664.2
2020-10-02,741589.2,15,759514.2
2020-10-05,741589.2,15,768989.2
2020-10-06,741589.2,15,763769.2
2020-10-07,741589.2,15,763505.2
2020-10-08,744827.2,10,764167.2
2020-10-09,744827.2,11,754556.2
2020-10-12,744827.2,12,752025.2
2020-10-13,744827.2,12,748130.2
2020-10-14,744827.2,13,755069.2
2020-10-15,755948.2,9,760259.2
2020-10-16,755948.2,9,759124.2
2020-10-19,755948.2,9,760994.2
2020-10-20,755948.2,9,765194.2
2020-10-21,755948.2,10,761298.2
2020-10-22,759734.2,8,761986.2
2020-10-23,759734.2,10,762269.2
2020-10-26,759734.2,10,763064.2
2020-10-27,759734.2,11,763433.2
2020-10-28,759734.2,11,768454.2
2020-10-29,765918.2,9,764256.2
2020-10-30,765918.2,10,757353.2
2020-11-02,765918.2,11,757157.2
2020-11-03,765918.2,11,758787.2
2020-11-04,765918.2,13,761966.2
2020-11-05,766279.2,16,761098.2
2020-11-06,766279.2,18,752072.2
2020-11-09,766279.2,19,747511.2
2020-11-10,766279.2,20,740905.2
2020-11-11,766279.2,20,751165.2
2020-11-12,767902.2,20,760753.2
2020-11-13,767902.2,20,762299.2
2020-11-16,767902.2,20,755557.2
2020-11-17,767902.2,20,766203.2
2020-11-18,767902.2,20,762002.2
2020-11-19,762622.2,17,760115.2
2020-11-20,762622.2,19,760533.2
2020-11-23,762622.2,19,775113.2
2020-11-24,762622.2,20,767352.2
2020-11-25,765458.2,20,770223.2
2020-11-26,765458.2,20,770223.2
2020-11-27,765458.2,20,767973.2
2020-11-30,765458.2,20,765898.2
2020-12-01,765458.2,20,778138.2
2020-12-02,765458.2,20,779748.2
2020-12-03,772960.2,20,775005.2
2020-12-04,772960.2,20,773920.2
2020-12-07,772960.2,20,779056.2
2020-12-08,772960.2,20,775696.2
2020-12-09,772960.2,20,778415.2
2020-12-10,777612.2,20,785203.2
2020-12-11,777612.2,20,789237.2
2020-12-14,777612.2,20,787988.2
2020-12-15,777612.2,20,787108.2
2020-12-16,777612.2,20,793363.2
2020-12-17,789701.2,20,784891.2
2020-12-18,789701.2,20,776931.2
2020-12-21,789701.2,20,786281.2
2020-12-22,789701.2,20,788171.2
2020-12-23,789701.2,20,796167.2
2020-12-24,789701.2,20,791271.2
2020-12-25,789701.2,20,791271.2
2020-12-28,789701.2,20,792331.2
2020-12-29,789701.2,20,789506.2
2020-12-30,792918.2,19,794344.2
2020-12-31,792918.2,20,797094.2
2021-01-01,792918.2,20,797094.2
2021-01-04,792918.2,20,799205.2
2021-01-05,792918.2,20,797944.2
2021-01-06,792918.2,20,802608.2
2021-01-07,792982.2,9,793724.2
2021-01-08,792982.2,10,790372.2
2021-01-11,792982.2,10,794673.2
2021-01-12,792982.2,10,788162.2
2021-01-13,792982.2,10,795288.2
2021-01-14,785034.2,6,786738.2
2021-01-15,785034.2,6,785623.2
2021-01-18,785034.2,6,785623.2
2021-01-19,785034.2,6,787888.2
2021-01-20,785034.2,6,790028.2
2021-01-21,789832.2,7,791765.2
2021-01-22,789832.2,8,794134.2
2021-01-25,789832.2,8,795959.2
2021-01-26,789832.2,8,793884.2
2021-01-27,789832.2,8,796649.2
2021-01-28,801723.2,7,802781.2
2021-01-29,801723.2,8,800955.2
2021-02-01,801723.2,9,804954.2
2021-02-02,801723.2,9,802789.2
2021-02-03,801723.2,11,803042.2
2021-02-04,801723.2,13,797065.2
2021-02-05,801723.2,15,799868.2
2021-02-08,801723.2,16,802508.2
2021-02-09,801723.2,17,796066.2
2021-02-10,801723.2,19,792524.2
2021-02-11,805732.2,20,786267.2
2021-02-12,805732.2,20,786632.2
2021-02-15,805732.2,20,786632.2
2021-02-16,805732.2,20,778467.2
2021-02-17,805732.2,20,788287.2
2021-02-18,788206.2,19,779527.2
2021-02-19,788206.2,20,776796.2
2021-02-22,788206.2,20,773166.2
2021-02-23,788206.2,20,774071.2
2021-02-24,788206.2,20,777982.2
2021-02-25,788206.2,20,777982.2
2021-02-26,788206.2,20,774301.2
2021-03-01,788206.2,20,776743.2
2021-03-02,788206.2,20,788457.2
2021-03-03,788206.2,20,767058.2
2021-03-04,793338.2,19,775541.2
2021-03-05,793338.2,20,768433.2
2021-03-08,793338.2,20,763409.2
2021-03-09,793338.2,20,784473.2
2021-03-10,793338.2,20,785663.2
2021-03-11,787713.2,18,780055.2
2021-03-12,787713.2,19,785924.2
2021-03-15,787713.2,20,784998.2
2021-03-16,787713.2,20,775927.2
2021-03-17,787713.2,20,784221.2
2021-03-18,797230.2,16,789009.2
2021-03-19,797230.2,17,788463.2
2021-03-22,797230.2,17,788648.2
2021-03-23,797230.2,19,783261.2
2021-03-24,797230.2,19,767096.2
2021-03-25,794316.2,12,774374.2
2021-03-26,794316.2,13,784238.2
2021-03-29,794316.2,13,784823.2
2021-03-30,794316.2,13,783613.2
2021-03-31,794316.2,13,793333.2
2021-04-01,794316.2,14,794317.2
2021-04-02,794316.2,14,794317.2
2021-04-05,794316.2,15,795546.2
2021-04-06,794316.2,15,798946.2
2021-04-07,794316.2,15,793101.2
2021-04-08,796744.2,5,793514.2
2021-04-09,796744.2,6,791918.2
2021-04-12,796744.2,7,788352.2
2021-04-13,796744.2,8,790391.2
2021-04-14,796744.2,8,791076.2
2021-04-15,796802.2,7,788850.2
2021-04-16,796802.2,7,783265.2
2021-04-19,796802.2,7,786800.2
2021-04-20,796802.2,7,787670.2
2021-04-21,796802.2,8,798939.2
2021-04-22,790283.2,7,794751.2
2021-04-23,790283.2,8,792725.2
2021-04-26,790283.2,8,800135.2
2021-04-27,790283.2,8,798570.2
2021-04-28,790283.2,10,795368.2
2021-04-29,806385.2,10,803750.2
2021-04-30,806385.2,13,803952.2
2021-05-03,806385.2,14,803126.2
2021-05-04,806385.2,14,792226.2
2021-05-05,806385.2,14,797961.2
2021-05-06,807373.2,17,802872.2
2021-05-07,807373.2,20,789973.2
2021-05-10,807373.2,20,787843.2
2021-05-11,807373.2,20,790523.2
2021-05-12,807373.2,20,800518.2
2021-05-13,800775.2,20,791875.2
2021-05-14,800775.2,20,785075.2
2021-05-17,800775.2,20,792605.2
2021-05-18,800775.2,20,796795.2
2021-05-19,800775.2,20,797565.2
2021-05-20,804454.2,20,798989.2
2021-05-21,804454.2,20,800294.2
2021-05-24,804454.2,20,801719.2
2021-05-25,804454.2,20,793739.2
2021-05-26,804454.2,20,789624.2
2021-05-27,803647.2,20,788037.2
2021-05-28,803647.2,20,800793.2
2021-05-31,803647.2,20,800793.2
2021-06-01,803647.2,20,793828.2
2021-06-02,803647.2,20,794467.2
2021-06-03,808723.2,20,798643.2
2021-06-04,808723.2,20,791893.2
2021-06-07,808723.2,20,793373.2
2021-06-08,808723.2,20,792573.2
2021-06-09,808723.2,20,800774.2
2021-06-10,800334.2,20,789174.2
2021-06-11,800334.2,20,787130.2
2021-06-14,800334.2,20,779979.2
2021-06-15,800334.2,20,783409.2
2021-06-16,800334.2,20,788660.2
2021-06-17,789948.2,20,784113.2
2021-06-18,789948.2,20,784113.2
2021-06-21,789948.2,20,783268.2
2021-06-22,789948.2,20,779288.2
2021-06-23,789948.2,20,785018.2
2021-06-24,791579.2,18,787271.2
2021-06-25,791579.2,18,788381.2
2021-06-28,791579.2,18,786951.2
2021-06-29,791579.2,18,787202.2
2021-06-30,791579.2,18,798991.2
2021-07-01,790124.2,14,798820.2
2021-07-02,790124.2,14,790230.2
2021-07-05,790124.2,14,790230.2
2021-07-06,790124.2,14,796615.2
2021-07-07,790124.2,14,789075.2
2021-07-08,796634.2,4,798830.2
2021-07-09,796634.2,5,795459.2
2021-07-12,796634.2,5,801894.2
2021-07-13,796634.2,6,800583.2
2021-07-14,796634.2,6,798613.2
2021-07-15,799966.2,5,799461.2
2021-07-16,799966.2,5,797761.2
2021-07-19,799966.2,6,797120.2
2021-07-20,799966.2,6,803125.2
2021-07-21,799966.2,7,806674.2
2021-07-22,799966.2,7,802299.2
2021-07-23,799966.2,8,806228.2
2021-07-26,799966.2,8,807133.2
2021-07-27,799966.2,8,815168.2
2021-07-28,799966.2,9,814342.2
2021-07-29,796065.2,12,804733.2
2021-07-30,796065.2,14,801936.2
2021-08-02,796065.2,14,804711.2
2021-08-03,796065.2,17,800173.2
2021-08-04,796065.2,17,808534.2
2021-08-05,796065.2,20,806216.2
2021-08-06,796065.2,20,804690.2
2021-08-09,796065.2,20,807150.2
2021-08-10,796065.2,20,804540.2
2021-08-11,796065.2,20,810606.2
2021-08-12,798176.2,20,802416.2
2021-08-13,798176.2,20,804941.2
2021-08-16,798176.2,20,816376.2
2021-08-17,798176.2,20,822176.2
2021-08-18,798176.2,20,830841.2
2021-08-19,838433.2,20,833298.2
2021-08-20,838433.2,20,831358.2
2021-08-23,838433.2,20,832208.2
2021-08-24,838433.2,20,837448.2
2021-08-25,838433.2,20,840043.2
2021-08-26,832185.2,20,838325.2
2021-08-27,832185.2,20,835850.2
2021-08-30,832185.2,20,838125.2
2021-08-31,832185.2,20,838095.2
2021-09-01,832185.2,20,834900.2
2021-09-02,833391.2,20,830276.2
2021-09-03,833391.2,20,826111.2
2021-09-06,833391.2,20,826111.2
2021-09-07,833391.2,20,839126.2
2021-09-08,833391.2,20,829167.2
2021-09-09,832430.2,20,826155.2
2021-09-10,832430.2,20,830141.2
2021-09-13,832430.2,20,821671.2
2021-09-14,832430.2,20,831130.2
2021-09-15,832430.2,20,839787.2
2021-09-16,845322.2,20,840892.2
2021-09-17,845322.2,20,846352.2
2021-09-20,845322.2,20,843337.2
2021-09-21,845322.2,20,846737.2
2021-09-22,845322.2,20,846592.2
2021-09-23,846796.2,16,844545.2
2021-09-24,846796.2,16,842850.2
2021-09-27,846796.2,16,841355.2
2021-09-28,846796.2,16,828510.2
2021-09-29,846796.2,16,821705.2
2021-09-30,846796.2,16,828570.2
2021-10-01,846796.2,17,828724.2
2021-10-04,846796.2,17,812449.2
2021-10-05,846796.2,17,816199.2
2021-10-06,846796.2,17,829330.2
2021-10-07,837103.2,9,822694.2
2021-10-08,837103.2,9,818629.2
2021-10-11,837103.2,9,816784.2
2021-10-12,837103.2,9,824139.2
2021-10-13,837103.2,10,833253.2
2021-10-14,841551.2,4,834962.2
2021-10-15,841551.2,4,833327.2
2021-10-18,841551.2,4,836152.2
2021-10-19,841551.2,4,840982.2
2021-10-20,841551.2,4,841952.2
2021-10-21,843717.2,5,842327.2
2021-10-22,843717.2,7,841935.2
2021-10-25,843717.2,7,843505.2
2021-10-26,843717.2,8,842904.2
2021-10-27,843717.2,9,842758.2
2021-10-28,843275.2,12,844233.2
2021-10-29,843275.2,14,845656.2
2021-11-01,843275.2,14,844146.2
2021-11-02,843275.2,15,847940.2
2021-11-03,843275.2,19,841946.2
2021-11-04,836134.2,20,830544.2
2021-11-05,836134.2,20,828559.2
2021-11-08,836134.2,20,835394.2
2021-11-09,836134.2,20,839574.2
2021-11-10,836134.2,20,836399.2
2021-11-11,847100.2,20,842475.2
2021-11-12,847100.2,20,845195.2
2021-11-15,847100.2,20,841210.2
2021-11-16,847100.2,20,844775.2
2021-11-17,847100.2,20,853856.2
2021-11-18,858767.2,20,863267.2
2021-11-19,858767.2,20,860732.2
2021-11-22,858767.2,20,868297.2
2021-11-23,858767.2,20,890007.2
2021-11-24,869909.2,20,894669.2
2021-11-25,869909.2,20,894669.2
2021-11-26,869909.2,20,912799.2
2021-11-29,869909.2,20,903851.2
2021-11-30,869909.2,20,900724.2
2021-12-01,869909.2,20,900751.2
2021-12-02,903218.2,19,918489.2
2021-12-03,903218.2,20,923783.2
2021-12-06,903218.2,20,929404.2
2021-12-07,903218.2,20,932509.2
2021-12-08,903218.2,20,937139.2
2021-12-09,910710.2,20,934361.2
2021-12-10,910710.2,20,935456.2
2021-12-13,910710.2,20,939102.2
2021-12-14,910710.2,20,928141.2
2021-12-15,910710.2,20,934737.2
2021-12-16,946043.2,17,942464.2
2021-12-17,946043.2,19,940521.2
2021-12-20,946043.2,19,930991.2
2021-12-21,946043.2,20,947086.2
2021-12-22,941919.2,19,937736.2
2021-12-23,941919.2,20,935055.2
2021-12-24,941919.2,20,935055.2
2021-12-27,941919.2,20,936520.2
2021-12-28,941919.2,20,935230.2
2021-12-29,941919.2,20,933850.2
2021-12-30,928146.2,14,924642.2
2021-12-31,928146.2,14,924642.2
2022-01-03,928146.2,14,929472.2
2022-01-04,928146.2,15,915066.2
2022-01-05,928146.2,15,904851.2
2022-01-06,924737.2,11,918666.2
2022-01-07,924737.2,12,917930.2
2022-01-10,924737.2,13,920269.2
2022-01-11,924737.2,15,921707.2
2022-01-12,924737.2,16,922656.2
2022-01-13,924737.2,16,924166.2
2022-01-14,924737.2,16,922101.2
2022-01-17,924737.2,16,922101.2
2022-01-18,924737.2,16,930461.2
2022-01-19,924737.2,17,927040.2
2022-01-20,919676.2,10,926536.2
2022-01-21,919676.2,12,936324.2
2022-01-24,919676.2,12,941214.2
2022-01-25,919676.2,12,944054.2
2022-01-26,919676.2,12,943995.2
2022-01-27,971659.2,11,965353.2
2022-01-28,971659.2,12,980177.2
2022-01-31,971659.2,12,990342.2
2022-02-01,971659.2,15,993264.2
2022-02-02,971659.2,15,976000.2
2022-02-03,1008031.2,13,1008783.2
2022-02-04,1008031.2,14,1012957.2
2022-02-07,1008031.2,15,1014891.2
2022-02-08,1008031.2,17,1011269.2
2022-02-09,1008031.2,18,1006803.2
2022-02-10,1006262.2,17,1013665.2
2022-02-11,1006262.2,18,1011054.2
2022-02-14,1006262.2,19,1022218.2
2022-02-15,1006262.2,20,1014877.2
2022-02-16,1006262.2,20,1015308.2
2022-02-17,1013399.2,18,1019886.2
2022-02-18,1013399.2,20,1022629.2
2022-02-21,1013399.2,20,1022629.2
2022-02-22,1013399.2,20,1024149.2
2022-02-23,1013399.2,20,1013374.2
2022-02-24,1032562.2,14,1026358.2
2022-02-25,1032562.2,15,1035622.2
2022-02-28,1032562.2,17,1030895.2
2022-03-01,1032562.2,17,1043885.2
2022-03-02,1032562.2,20,1038142.2
2022-03-03,1034853.2,19,1028534.2
2022-03-04,1034853.2,19,1038789.2
2022-03-07,1034853.2,19,1021129.2
2022-03-08,1034853.2,19,1026914.2
2022-03-09,1034853.2,19,1048494.2
2022-03-10,1036622.2,18,1037274.2
2022-03-11,1036622.2,18,1025940.2
2022-03-14,1036622.2,18,1013154.2
2022-03-15,1036622.2,18,1038995.2
2022-03-16,1036622.2,18,1048721.2
2022-03-17,1052325.2,9,1056736.2
2022-03-18,1052325.2,11,1055464.2
2022-03-21,1052325.2,11,1052274.2
2022-03-22,1052325.2,11,1055829.2
2022-03-23,1052325.2,14,1056221.2
2022-03-24,1062775.2,11,1061419.2
2022-03-25,1062775.2,11,1062844.2
2022-03-28,1062775.2,12,1067333.2
2022-03-29,1062775.2,12,1062198.2
2022-03-30,1062775.2,12,1066043.2
2022-03-31,1062775.2,13,1073952.2
2022-04-01,1062775.2,13,1069932.2
2022-04-04,1062775.2,13,1070848.2
2022-04-05,1062775.2,13,1072942.2
2022-04-06,1062775.2,14,1076622.2
2022-04-07,1067643.2,10,1076838.2
2022-04-08,1067643.2,10,1067538.2
2022-04-11,1067643.2,10,1074573.2
2022-04-12,1067643.2,10,1070218.2
2022-04-13,1067643.2,10,1071613.2
2022-04-14,1067643.2,10,1071053.2
2022-04-15,1067643.2,10,1071053.2
2022-04-18,1067643.2,10,1071078.2
2022-04-19,1067643.2,10,1068843.2
2022-04-20,1067643.2,10,1073059.2
2022-04-21,1070855.2,6,1057274.2
2022-04-22,1070855.2,6,1071524.2
2022-04-25,1070855.2,6,1067134.2
2022-04-26,1070855.2,6,1066970.2
2022-04-27,1070855.2,6,1064345.2
2022-04-28,1131473.2,1,1131327.2
2022-04-29,1131473.2,1,1130927.2
2022-05-02,1131473.2,4,1129789.2
2022-05-03,1131473.2,4,1126189.2
2022-05-04,1131473.2,4,1120414.2
2022-05-05,1131473.2,6,1123047.2
2022-05-06,1131473.2,8,1119530.2
2022-05-09,1131473.2,8,1119101.2
2022-05-10,1131473.2,8,1122011.2
2022-05-11,1131473.2,9,1109939.2
2022-05-12,1131473.2,9,1123196.2
2022-05-13,1131473.2,11,1120153.2
2022-05-16,1131473.2,11,1121542.2
2022-05-17,1131473.2,15,1118808.2
2022-05-18,1131473.2,15,1120029.2
2022-05-19,1132314.2,15,1123279.2
2022-05-20,1132314.2,16,1119743.2
2022-05-23,1132314.2,17,1119522.2
2022-05-24,1132314.2,17,1121293.2
2022-05-25,1132314.2,17,1119792.2
2022-05-26,1128230.2,15,1117575.2
2022-05-27,1128230.2,17,1120513.2
2022-05-30,1128230.2,17,1120513.2
2022-05-31,1128230.2,17,1118993.2
2022-06-01,1128230.2,18,1129967.2
2022-06-02,1130604.2,15,1129769.2
2022-06-03,1130604.2,19,1133780.2
2022-06-06,1130604.2,19,1134660.2
2022-06-07,1130604.2,19,1133720.2
2022-06-08,1130604.2,20,1136605.2
2022-06-09,1140984.2,18,1140901.2
2022-06-10,1140984.2,20,1145829.2
2022-06-13,1140984.2,20,1128060.2
2022-06-14,1140984.2,20,1137276.2
2022-06-15,1140984.2,20,1152178.2
2022-06-16,1142665.2,16,1127560.2
2022-06-17,1142665.2,20,1139350.2
2022-06-20,1142665.2,20,1139350.2
2022-06-21,1142665.2,20,1147195.2
2022-06-22,1142665.2,20,1155086.2
2022-06-23,1170926.2,18,1174328.2
2022-06-24,1170926.2,18,1175163.2
2022-06-27,1170926.2,19,1176402.2
2022-06-28,1170926.2,19,1168042.2
2022-06-29,1170926.2,19,1179362.2
2022-06-30,1170926.2,19,1176697.2
2022-07-01,1170926.2,19,1184127.2
2022-07-04,1170926.2,19,1184127.2
2022-07-05,1170926.2,19,1194972.2
2022-07-06,1170926.2,19,1202897.2
2022-07-07,1193353.2,7,1204231.2
2022-07-08,1193353.2,9,1204384.2
2022-07-11,1193353.2,9,1207924.2
2022-07-12,1193353.2,9,1206994.2
2022-07-13,1193353.2,9,1214255.2
2022-07-14,1195265.2,5,1210845.2
2022-07-15,1195265.2,5,1217050.2
2022-07-18,1195265.2,5,1214065.2
2022-07-19,1195265.2,5,1218110.2
2022-07-20,1195265.2,5,1219350.2
2022-07-21,1211773.2,5,1216568.2
2022-07-22,1211773.2,6,1209307.2
2022-07-25,1211773.2,6,1217037.2
2022-07-26,1211773.2,6,1215812.2
2022-07-27,1211773.2,7,1220921.2
2022-07-28,1220687.2,8,1226634.2
2022-07-29,1220687.2,13,1224574.2
2022-08-01,1220687.2,14,1223678.2
2022-08-02,1220687.2,14,1224713.2
2022-08-03,1220687.2,16,1227786.2
2022-08-04,1222370.2,20,1222725.2
2022-08-05,1222370.2,20,1226105.2
2022-08-08,1222370.2,20,1222720.2
2022-08-09,1222370.2,20,1227145.2
2022-08-10,1222370.2,20,1219450.2
2022-08-11,1219878.2,20,1227568.2
2022-08-12,1219878.2,20,1232114.2
2022-08-15,1219878.2,20,1224335.2
2022-08-16,1219878.2,20,1225154.2
2022-08-17,1219878.2,20,1235688.2
2022-08-18,1220423.2,20,1233674.2
2022-08-19,1220423.2,20,1243083.2
2022-08-22,1220423.2,20,1237313.2
2022-08-23,1220423.2,20,1232508.2
2022-08-24,1220423.2,20,1238883.2
2022-08-25,1229018.2,20,1245883.2
2022-08-26,1229018.2,20,1241378.2
2022-08-29,1229018.2,20,1245188.2
2022-08-30,1229018.2,20,1241298.2
2022-08-31,1229018.2,20,1245353.2
2022-09-01,1237082.2,20,1244952.2
2022-09-02,1237082.2,20,1245082.2
2022-09-05,1237082.2,20,1245082.2
2022-09-06,1237082.2,20,1241479.2
2022-09-07,1237082.2,20,1251763.2
2022-09-08,1243590.2,20,1250750.2
2022-09-09,1243590.2,20,1252855.2
2022-09-12,1243590.2,20,1258256.2
2022-09-13,1243590.2,20,1258921.2
2022-09-14,1243590.2,20,1261983.2
2022-09-15,1261301.2,14,1259222.2
2022-09-16,1261301.2,20,1261441.2
2022-09-19,1261301.2,20,1270211.2
2022-09-20,1261301.2,20,1271046.2
2022-09-21,1261301.2,20,1270481.2
2022-09-22,1272991.2,18,1258528.2
2022-09-23,1272991.2,18,1252583.2
2022-09-26,1272991.2,18,1248793.2
2022-09-27,1272991.2,18,1256598.2
2022-09-28,1272991.2,18,1279833.2
2022-09-29,1272405.2,15,1269770.2
2022-09-30,1272405.2,17,1262903.2
2022-10-03,1272405.2,17,1270913.2
2022-10-04,1272405.2,17,1285933.2
2022-10-05,1272405.2,17,1286643.2
2022-10-06,1284814.2,9,1291030.2
2022-10-07,1284814.2,9,1288095.2
2022-10-10,1284814.2,9,1283630.2
2022-10-11,1284814.2,9,1283475.2
2022-10-12,1284814.2,9,1285695.2
2022-10-13,1295795.2,7,1292158.2
2022-10-14,1295795.2,7,1286518.2
2022-10-17,1295795.2,7,1299633.2
2022-10-18,1295795.2,7,1303258.2
2022-10-19,1295795.2,7,1299013.2
2022-10-20,1294070.2,2,1296293.2
2022-10-21,1294070.2,2,1296138.2
2022-10-24,1294070.2,3,1296832.2
2022-10-25,1294070.2,4,1299446.2
2022-10-26,1294070.2,5,1299965.2
2022-10-27,1300236.2,4,1300917.2
2022-10-28,1300236.2,7,1300019.2
2022-10-31,1300236.2,9,1301517.2
2022-11-01,1300236.2,10,1301861.2
2022-11-02,1300236.2,11,1295415.2
2022-11-03,1300236.2,14,1292702.2
2022-11-04,1300236.2,20,1295241.2
2022-11-07,1300236.2,20,1298671.2
2022-11-08,1300236.2,20,1298336.2
2022-11-09,1300236.2,20,1295916.2
2022-11-10,1300236.2,20,1300431.2
2022-11-11,1300236.2,20,1299077.2
2022-11-14,1300236.2,20,1302391.2
2022-11-15,1300236.2,20,1299778.2
2022-11-16,1300236.2,20,1304337.2
2022-11-17,1307751.2,20,1308871.2
2022-11-18,1307751.2,20,1309131.2
2022-11-21,1307751.2,20,1304286.2
2022-11-22,1307751.2,20,1304341.2
2022-11-23,1310691.2,20,1309176.2
2022-11-24,1310691.2,20,1309176.2
2022-11-25,1310691.2,20,1310366.2
2022-11-28,1310691.2,20,1319046.2
2022-11-29,1310691.2,20,1315291.2
2022-11-30,1310691.2,20,1328537.2
2022-12-01,1321230.2,19,1324456.2
2022-12-02,1321230.2,20,1322785.2
2022-12-05,1321230.2,20,1322495.2
2022-12-06,1321230.2,20,1320515.2
2022-12-07,1321230.2,20,1324270.2
2022-12-08,1326733.2,20,1329288.2
2022-12-09,1326733.2,20,1327918.2
2022-12-12,1326733.2,20,1328448.2
2022-12-13,1326733.2,20,1333563.2
2022-12-14,1326733.2,20,1334954.2
2022-12-15,1337364.2,20,1329309.2
2022-12-16,1337364.2,20,1325624.2
2022-12-19,1337364.2,20,1318669.2
2022-12-20,1337364.2,20,1323679.2
2022-12-21,1337364.2,20,1325829.2
2022-12-22,1339947.2,20,1325487.2
2022-12-23,1339947.2,20,1331868.2
2022-12-26,1339947.2,20,1331868.2
2022-12-27,1339947.2,20,1339512.2
2022-12-28,1339947.2,20,1324438.2
2022-12-29,1349677.2,20,1349737.2
2022-12-30,1349677.2,20,1348407.2
2023-01-02,1349677.2,20,1348407.2
2023-01-03,1349677.2,20,1353587.2
2023-01-04,1349677.2,20,1358317.2
2023-01-05,1355499.2,15,1348844.2
2023-01-06,1355499.2,15,1340429.2
2023-01-09,1355499.2,16,1361158.2
2023-01-10,1355499.2,17,1361767.2
2023-01-11,1355499.2,17,1363357.2
2023-01-12,1364215.2,17,1369239.2
2023-01-13,1364215.2,19,1373322.2
2023-01-16,1364215.2,19,1373322.2
2023-01-17,1364215.2,19,1360572.2
2023-01-18,1364215.2,19,1368107.2
2023-01-19,1377578.2,9,1382319.2
2023-01-20,1377578.2,9,1377874.2
2023-01-23,1377578.2,9,1371004.2
2023-01-24,1377578.2,9,1378499.2
2023-01-25,1377578.2,9,1386019.2
2023-01-26,1379978.2,6,1380692.2
2023-01-27,1379978.2,8,1380145.2
2023-01-30,1379978.2,8,1380095.2
2023-01-31,1379978.2,8,1380425.2
2023-02-01,1379978.2,8,1375365.2
2023-02-02,1379978.2,9,1383434.2
2023-02-03,1379978.2,10,1392268.2
2023-02-06,1379978.2,11,1395752.2
2023-02-07,1379978.2,13,1400655.2
2023-02-08,1379978.2,14,1399304.2
2023-02-09,1395149.2,16,1398483.2
2023-02-10,1395149.2,20,1400569.2
2023-02-13,1395149.2,20,1403414.2
2023-02-14,1395149.2,20,1404299.2
2023-02-15,1395149.2,20,1404870.2
2023-02-16,1395707.2,20,1405893.2
2023-02-17,1395707.2,20,1402368.2
2023-02-20,1395707.2,20,1402368.2
2023-02-21,1395707.2,20,1393337.2
2023-02-22,1395707.2,20,1394937.2
2023-02-23,1405964.2,20,1404429.2
2023-02-24,1405964.2,20,1406874.2
2023-02-27,1405964.2,20,1407769.2
2023-02-28,1405964.2,20,1407390.2
2023-03-01,1405964.2,20,1406489.2
2023-03-02,1414269.2,20,1411320.2
2023-03-03,1414269.2,20,1414029.2
2023-03-06,1414269.2,20,1423650.2
2023-03-07,1414269.2,20,1418485.2
2023-03-08,1414269.2,20,1426660.2
2023-03-09,1425117.2,13,1423779.2
2023-03-10,1425117.2,14,1421256.2
2023-03-13,1425117.2,14,1421256.2
2023-03-14,1425117.2,15,1438170.2
2023-03-15,1425117.2,16,1443801.2
2023-03-16,1438429.2,15,1438469.2
2023-03-17,1438429.2,16,1438783.2
2023-03-20,1438429.2,16,1440033.2
2023-03-21,1438429.2,16,1440868.2
2023-03-22,1438429.2,16,1441348.2
2023-03-23,1440200.2,17,1443948.2
2023-03-24,1440200.2,17,1444883.2
2023-03-27,1440200.2,17,1446508.2
2023-03-28,1440200.2,17,1448718.2
